TransactionAmount,CustomerAge,TransactionDuration,AccountBalance,LoginAttempts,TimeGap,TransactionHour,DBSCAN_Cluster
917.81,64.0,75.0,3173.17,2.0,621450.8333333334,18.0,0
8.949999999999989,76.0,102.0,3299.84,1.0,571208.45,16.0,0
173.6,21.0,160.0,421.4399999999996,1.0,491971.45,16.0,0
149.40000000000003,53.0,123.0,1035.2200000000007,1.0,794379.4,16.0,0
388.21,53.0,237.0,9724.49,1.0,461728.3333333333,16.0,0
484.3,61.0,230.0,7910.3,3.0,552384.2666666667,17.0,-1
126.04000000000002,65.0,167.0,6041.69,1.0,725249.8833333333,16.0,0
52.03999999999999,50.0,31.0,8436.12,1.0,670539.2,16.0,0
389.7,62.0,216.0,7125.15,1.0,870690.7,16.0,0
161.1,19.0,104.0,239.1199999999999,1.0,826001.7666666667,17.0,0
309.77,67.0,137.0,4378.14,1.0,785734.4666666667,16.0,0
838.5700000000002,41.0,273.0,14576.47,1.0,715203.0,16.0,0
202.55,21.0,34.0,701.7299999999996,2.0,511999.3333333333,18.0,0
724.18,41.0,134.0,10922.78,1.0,916800.9166666666,16.0,0
124.98000000000002,24.0,78.0,642.0,1.0,895156.1833333333,16.0,0
487.32,52.0,164.0,7707.96,1.0,549478.0,18.0,0
635.91,46.0,78.0,13267.09,1.0,491955.0333333333,16.0,0
205.65,62.0,144.0,3582.16,1.0,690685.0333333333,16.0,0
39.410000000000025,25.0,132.0,921.9099999999999,1.0,493423.1,16.0,0
254.0,35.0,63.0,5788.53,1.0,775594.5833333334,17.0,0
436.8,36.0,213.0,4515.43,1.0,509256.9666666667,16.0,0
224.73,76.0,63.0,7551.89,1.0,912460.7833333333,16.0,0
752.69,65.0,115.0,14489.69,1.0,755354.2166666667,18.0,0
78.5,31.0,41.0,13991.5,1.0,905285.3,16.0,0
50.0,53.0,87.0,185.8699999999999,1.0,890766.1666666666,18.0,0
132.42,18.0,164.0,726.3900000000003,1.0,674869.3333333334,16.0,0
11.670000000000016,76.0,105.0,7458.63,1.0,513579.98333333334,16.0,0
83.16,61.0,177.0,3065.87,1.0,641756.8333333334,16.0,0
149.02,46.0,176.0,9379.72,1.0,618690.8166666667,16.0,0
74.26999999999998,59.0,148.0,13696.61,1.0,690654.2166666667,17.0,0
876.5700000000002,62.0,118.0,3743.63,1.0,604310.8,16.0,0
615.58,42.0,133.0,14343.0,1.0,584130.9166666666,16.0,0
643.03,36.0,52.0,2882.16,1.0,663344.75,16.0,0
7.949999999999989,79.0,65.0,5631.2,1.0,957084.9,16.0,0
270.92,77.0,143.0,4574.43,1.0,810183.6333333333,17.0,0
499.48,24.0,133.0,1242.62,1.0,945551.6333333333,16.0,0
841.5,25.0,287.0,352.3100000000004,1.0,765575.85,16.0,0
138.82000000000002,77.0,53.0,3100.22,1.0,553919.4666666667,16.0,0
231.46,60.0,83.0,4707.24,1.0,741086.0166666667,16.0,0
292.08,72.0,32.0,7950.48,1.0,447242.5,18.0,0
63.97999999999999,54.0,258.0,7954.12,1.0,533765.1666666666,16.0,0
235.21,67.0,74.0,5946.61,1.0,553886.1166666667,16.0,0
201.73,57.0,78.0,6650.71,1.0,612806.75,18.0,0
161.31,28.0,13.000000000000014,1268.67,1.0,604303.95,16.0,0
18.410000000000025,53.0,168.0,8287.54,1.0,487604.7333333333,17.0,0
471.75,34.0,41.0,12948.5,1.0,743859.8,18.0,0
290.02,55.0,246.0,4746.71,1.0,584059.0166666667,17.0,0
48.05000000000001,27.0,38.0,5334.97,1.0,771274.7833333333,17.0,0
359.42,55.0,30.0,1765.4499999999998,1.0,755509.0833333334,16.0,0
32.910000000000025,19.0,255.0,427.3000000000002,1.0,791489.7166666667,16.0,0
3.8000000000000114,67.0,140.0,6285.39,1.0,653241.05,16.0,0
31.810000000000002,51.0,149.0,1406.6,1.0,831744.9166666666,17.0,0
220.2,28.0,102.0,1075.15,1.0,604306.2333333333,16.0,0
476.03,77.0,99.0,5958.34,1.0,618716.55,16.0,0
141.91,23.0,49.0,791.9700000000003,1.0,942661.6333333333,17.0,0
95.82999999999998,27.0,91.0,1726.4,1.0,487686.95,16.0,0
51.150000000000006,46.0,199.0,8992.25,1.0,883604.0833333334,17.0,0
1192.2,60.0,103.0,7816.41,5.0,458867.7833333333,16.0,-1
50.75,62.0,185.0,8271.47,1.0,644513.3,18.0,0
185.07,22.0,159.0,636.4200000000001,1.0,461709.9833333333,16.0,0
293.54,40.0,45.0,2290.1,1.0,946962.2,17.0,0
23.379999999999995,32.0,89.0,9968.49,1.0,584003.0,18.0,0
285.26,28.0,93.0,167.72000000000025,1.0,530882.1666666666,16.0,0
129.48,31.0,179.0,7581.7,1.0,916780.0,16.0,0
743.03,50.0,174.0,4111.38,1.0,670513.6666666666,16.0,0
297.86,28.0,96.0,1680.1400000000003,1.0,916719.6,17.0,0
231.92,66.0,12.0,5715.08,1.0,694930.5166666667,18.0,0
295.82,47.0,46.0,5897.73,1.0,468952.31666666665,16.0,0
302.86,55.0,275.0,5239.24,1.0,704956.05,18.0,0
81.07999999999998,58.0,56.0,7788.91,1.0,592750.7,16.0,0
775.6,79.0,158.0,3898.64,1.0,634464.9166666666,17.0,0
178.43,26.0,136.0,1214.9300000000003,1.0,451554.0333333333,18.0,0
211.91,20.0,181.0,927.4700000000003,1.0,594197.7,16.0,0
17.20999999999998,23.0,219.0,914.1599999999999,1.0,453048.01666666666,17.0,0
124.22,23.0,172.0,9695.04,1.0,769810.4666666667,17.0,0
38.370000000000005,63.0,135.0,8647.04,1.0,618722.4333333333,16.0,0
269.79,52.0,17.0,1292.1,1.0,572632.5666666667,16.0,0
605.42,21.0,33.0,392.34000000000015,1.0,733919.2166666667,16.0,0
11.189999999999998,60.0,40.000000000000014,9877.17,1.0,967118.15,17.0,0
29.189999999999998,58.0,41.0,12059.85,1.0,933992.3166666667,17.0,0
701.7,61.0,64.0,6643.24,1.0,709392.2,16.0,0
862.3400000000001,57.0,72.0,9903.48,1.0,761276.05,16.0,0
410.97,22.0,45.0,151.42000000000007,1.0,584109.25,17.0,0
36.96999999999997,41.0,79.0,2850.92,1.0,631604.9833333333,17.0,0
137.59,30.0,95.0,10679.67,1.0,965744.2333333333,16.0,0
168.11,51.0,12.0,10652.13,1.0,769882.1,16.0,0
430.98,24.0,93.0,569.25,1.0,562436.8,18.0,0
13.870000000000005,24.0,20.0,954.8299999999999,1.0,473135.11666666664,18.0,0
642.68,76.0,66.0,1831.1999999999998,1.0,761245.1,16.0,0
175.07,28.0,169.0,9274.64,2.0,499152.93333333335,16.0,0
302.82,36.0,175.0,9384.54,1.0,527957.1833333333,16.0,0
1647.74,67.0,52.0,1483.8400000000001,1.0,453027.98333333334,17.0,0
406.81,66.0,84.0,1968.3599999999997,1.0,481895.95,16.0,0
256.3,53.0,172.0,4203.05,1.0,833264.4,16.0,0
80.95999999999998,19.0,97.0,959.9400000000005,1.0,581179.25,17.0,0
95.78,22.0,27.0,271.6400000000003,1.0,851939.3833333333,17.0,0
379.54,41.0,118.0,12571.76,1.0,965692.15,17.0,0
903.19,22.0,65.0,8627.08,1.0,700694.0833333334,17.0,0
142.19,18.0,27.0,524.46,4.0,730900.9,18.0,-1
847.45,28.0,175.0,422.3199999999997,1.0,725265.2666666667,16.0,0
295.18,66.0,31.0,12961.530000000002,1.0,784213.2333333333,17.0,0
18.45999999999998,68.0,213.0,6381.6,1.0,503501.05,16.0,0
603.23,28.0,47.999999999999986,117.97999999999956,1.0,630154.0833333334,17.0,0
54.5,57.0,147.0,1715.2200000000003,1.0,500589.3,16.0,0
414.77,29.0,274.0,5599.81,1.0,442951.01666666666,17.0,0
886.19,61.0,69.0,7904.24,1.0,634476.4166666666,17.0,0
440.03,49.0,88.0,1490.44,1.0,490558.48333333334,16.0,0
35.45999999999998,56.0,285.0,1532.7200000000003,1.0,851990.95,16.0,0
76.38999999999996,18.0,219.0,5976.0,1.0,951290.6,17.0,0
595.91,19.0,162.0,1673.7600000000002,1.0,650251.2833333333,18.0,0
6.029999999999973,76.0,70.0,3290.72,1.0,651687.0333333333,18.0,0
249.34,26.0,197.0,3030.97,1.0,643126.1666666666,17.0,0
421.52,20.0,67.0,369.8599999999997,1.0,643115.2166666667,17.0,0
189.77,58.0,24.0,6570.36,1.0,886562.8,16.0,0
73.19,76.0,213.0,2264.98,1.0,551030.1833333333,16.0,0
188.13,75.0,198.0,5029.87,1.0,749637.65,18.0,0
30.519999999999982,62.0,122.0,12327.74,1.0,769848.3,17.0,0
1235.69,20.0,118.0,420.25,1.0,762714.8,16.0,0
1159.39,41.0,150.0,6499.53,1.0,559656.6333333333,16.0,0
170.24,62.0,133.0,5172.99,1.0,745423.8666666667,16.0,0
56.620000000000005,54.0,121.0,8981.1,1.0,886449.15,17.0,0
53.139999999999986,34.0,70.0,7915.0,1.0,810167.3166666667,17.0,0
587.23,27.0,144.0,500.84000000000015,1.0,664694.8833333333,17.0,0
146.15,43.0,75.0,13784.4,1.0,961334.8,17.0,0
21.269999999999982,62.0,114.0,7392.79,1.0,674828.5833333334,17.0,0
1397.59,26.0,144.0,1134.7900000000004,1.0,513518.43333333335,17.0,0
76.01999999999998,34.0,189.0,14765.41,1.0,692113.5666666667,16.0,0
170.19,27.0,156.0,745.8699999999999,5.0,699271.3,17.0,-1
155.51,68.0,15.0,5360.19,1.0,634397.2833333333,18.0,0
135.15,72.0,50.0,5878.14,1.0,856257.4666666667,17.0,0
39.48000000000002,56.0,38.0,5889.51,1.0,759803.9833333333,16.0,0
451.68,33.0,15.0,4381.54,1.0,814394.3166666667,18.0,0
19.110000000000014,49.0,160.0,8478.46,1.0,594220.7,16.0,0
355.0,26.0,33.0,185.47000000000025,1.0,623000.2833333333,16.0,0
427.69,43.0,236.0,2443.54,1.0,844809.8333333334,16.0,0
254.86,23.0,102.0,699.8999999999996,1.0,932569.8833333333,17.0,0
19.480000000000018,27.0,114.0,4739.59,1.0,695047.7166666667,16.0,0
190.17,49.0,265.0,12893.85,1.0,739587.5833333334,17.0,0
91.38,65.0,179.0,2402.58,1.0,836124.8666666667,16.0,0
206.63,59.0,128.0,7626.53,1.0,479039.68333333335,16.0,0
93.22,52.0,52.0,1014.6300000000001,1.0,830338.1,17.0,0
547.98,28.0,171.0,1358.54,1.0,542344.3333333334,17.0,0
641.06,23.0,25.0,1602.13,1.0,473278.2166666667,16.0,0
314.55,27.0,19.0,1105.8900000000008,2.0,804411.8166666667,17.0,0
836.45,61.0,63.0,1731.8900000000003,1.0,886570.2,16.0,0
1095.09,29.0,52.0,8692.47,1.0,815924.7,17.0,0
189.45,53.0,62.0,12578.75,1.0,854817.4666666667,17.0,0
91.84,67.0,80.0,1712.4099999999999,1.0,702166.6,17.0,0
609.52,78.0,169.0,3485.03,1.0,669124.8666666667,16.0,0
859.3,78.0,68.0,1146.7800000000002,1.0,663288.8666666667,17.0,0
100.00999999999999,50.0,63.0,6393.12,1.0,710882.6,16.0,0
28.78000000000003,40.0,51.0,680.5500000000002,1.0,654723.5833333334,16.0,0
111.07999999999998,70.0,83.0,7037.34,1.0,775584.7666666667,17.0,0
470.96,69.0,124.0,12991.03,2.0,870709.0833333334,16.0,0
52.22999999999999,28.0,96.0,105.01000000000022,1.0,604199.8666666667,18.0,0
78.62,32.0,52.0,1360.85,1.0,664761.7166666667,16.0,0
47.78999999999999,25.0,37.0,1649.92,1.0,598511.5833333334,17.0,0
333.97,52.0,45.0,5237.36,1.0,853433.1833333333,16.0,0
30.870000000000005,33.0,295.0,14348.65,1.0,692120.0166666667,16.0,0
710.43,67.0,115.0,5625.55,1.0,873541.35,17.0,0
220.23,41.0,47.999999999999986,3438.02,1.0,594091.1666666666,18.0,0
27.28000000000003,29.0,96.0,10668.24,1.0,453098.94999999995,16.0,0
101.51999999999998,49.0,98.0,2018.9,1.0,651826.2166666667,16.0,0
162.65,59.0,147.0,9500.95,1.0,781376.1666666666,17.0,0
10.519999999999982,55.0,30.0,2472.99,1.0,681992.2666666667,17.0,0
270.72,38.0,37.0,6522.47,1.0,846166.6333333333,17.0,0
202.34,20.0,134.0,1223.4499999999998,1.0,955659.3166666667,16.0,0
247.58,39.0,152.0,778.7399999999998,1.0,755366.7666666667,18.0,0
686.17,61.0,96.0,2246.15,1.0,572560.2,17.0,0
359.65,25.0,289.0,219.52999999999975,1.0,952690.1333333333,17.0,0
109.91,38.0,90.0,12896.06,1.0,795827.5833333334,16.0,0
215.72,30.0,137.0,8697.11,1.0,561007.25,18.0,0
490.76,66.0,156.0,6414.11,1.0,942701.6,16.0,0
224.28,64.0,68.0,5767.51,1.0,903800.65,16.0,0
614.03,68.0,51.0,2815.86,1.0,785730.9666666667,16.0,0
608.79,55.0,157.0,2991.17,1.0,527855.0,18.0,0
186.55,48.0,288.0,224.64999999999964,1.0,722358.1333333333,16.0,0
840.1600000000001,20.0,68.0,1236.7600000000002,1.0,856296.3166666667,16.0,0
203.34,60.0,66.0,13586.99,1.0,460255.88333333336,17.0,0
90.88,26.0,284.0,7117.35,1.0,503462.2833333333,17.0,0
60.110000000000014,61.0,122.0,7235.87,1.0,493348.5,17.0,0
393.92,72.0,47.0,7318.64,1.0,774194.5333333333,16.0,0
19.389999999999986,43.0,45.0,9847.6,1.0,507812.06666666665,16.0,0
557.41,80.0,49.0,2968.75,1.0,820277.5166666667,16.0,0
57.07000000000002,31.0,99.0,9323.71,1.0,628781.55,16.0,0
395.27,18.0,167.0,1764.08,1.0,654689.4833333333,16.0,0
289.05,75.0,116.0,5683.49,1.0,739573.9666666667,17.0,0
46.110000000000014,33.0,233.0,5225.73,1.0,846183.4,17.0,0
335.5,63.0,47.0,6445.4,1.0,644651.35,16.0,0
388.07,24.0,68.0,289.71000000000004,1.0,612876.4833333333,17.0,0
520.86,51.0,66.0,9200.74,1.0,856299.75,16.0,0
787.41,25.0,39.0,300.8699999999999,1.0,725264.2666666667,16.0,0
31.69999999999999,48.0,121.0,743.8999999999996,1.0,751151.4833333333,16.0,0
22.30000000000001,21.0,90.0,1200.35,1.0,795795.0166666667,16.0,0
203.12,56.0,181.0,1562.3900000000003,1.0,944109.45,16.0,0
315.94,49.0,172.0,7719.71,1.0,886505.2,17.0,0
192.23,54.0,39.0,2610.67,3.0,448771.81666666665,16.0,0
1510.71,66.0,51.0,2060.02,1.0,731000.7,16.0,0
0.2599999999999909,20.0,173.0,1833.67,1.0,499192.95,16.0,0
210.77,71.0,161.0,5396.65,1.0,752601.0166666667,16.0,0
406.65,57.0,107.0,12995.7,1.0,520658.2833333333,18.0,0
422.9,40.0,111.0,7616.43,1.0,886554.9833333333,16.0,0
20.620000000000005,35.0,225.0,12500.8,1.0,722338.5166666667,17.0,0
174.39,19.0,36.0,1127.0800000000004,1.0,957122.15,16.0,0
7.860000000000014,76.0,91.0,3621.98,1.0,553880.6,16.0,0
61.97999999999996,49.0,44.0,5212.28,1.0,965630.6833333333,18.0,0
54.849999999999994,58.0,40.000000000000014,2727.45,1.0,612963.6333333333,16.0,0
204.7,49.0,95.0,5117.03,5.0,589922.4333333333,16.0,1
16.55000000000001,26.0,159.0,6089.79,1.0,604262.35,17.0,0
91.32,58.0,77.0,2618.1,1.0,517884.6166666667,16.0,0
195.49,31.0,212.0,11988.12,1.0,735333.6,16.0,0
49.620000000000005,55.0,111.0,3841.42,1.0,479028.26666666666,16.0,0
487.16,28.0,84.0,321.21000000000004,1.0,967211.1333333333,16.0,0
405.6,37.0,44.0,9754.73,1.0,653187.7166666667,17.0,0
512.95,57.0,143.0,9584.52,1.0,553861.4833333333,17.0,0
345.94,31.0,163.0,7624.56,1.0,563918.7166666667,17.0,0
356.56,47.0,52.0,2485.73,1.0,563928.6,17.0,0
10.310000000000002,36.0,280.0,2137.9,1.0,951347.3,16.0,0
211.69,30.0,111.0,6412.85,1.0,548165.7166666667,16.0,0
221.49,23.0,196.0,707.25,1.0,601320.4666666667,18.0,0
278.23,48.0,83.0,8300.54,1.0,791420.2166666667,17.0,0
116.88,45.0,263.0,7717.34,1.0,571140.0,17.0,0
328.77,39.0,247.0,6967.03,1.0,836050.5666666667,17.0,0
77.53,54.0,55.0,5158.6,1.0,673326.7833333333,18.0,0
421.74,67.0,103.0,12031.14,1.0,723783.2166666667,17.0,0
313.69,73.0,152.0,7093.68,1.0,870694.8333333334,16.0,0
411.72,29.0,153.0,8539.86,1.0,723687.8666666667,18.0,0
508.73,59.0,89.0,7640.57,1.0,689266.2166666667,16.0,0
153.08,24.0,201.0,1292.21,1.0,493392.35,16.0,0
23.00999999999999,63.0,166.0,5958.75,1.0,739536.1666666666,18.0,0
69.28,25.0,129.0,708.7399999999998,1.0,533734.6166666667,16.0,0
51.25000000000003,28.0,66.0,1744.4,1.0,623035.6166666667,16.0,0
407.65,25.0,263.0,273.77999999999975,1.0,654651.05,17.0,0
459.25,25.0,59.0,130.76000000000022,1.0,764127.2333333333,16.0,0
301.56,49.0,118.0,10389.6,1.0,912383.5666666667,17.0,0
17.670000000000016,63.0,91.0,1048.1800000000003,1.0,713660.5666666667,17.0,0
5.2900000000000205,32.0,132.0,12896.68,1.0,866266.7333333333,18.0,0
401.37,43.0,251.0,8208.54,1.0,594233.3666666667,16.0,0
145.4,38.0,24.0,5244.49,1.0,700696.2333333333,17.0,0
556.34,37.0,46.0,11935.14,1.0,549572.8333333334,16.0,0
34.31,24.0,251.0,1484.7600000000002,1.0,800115.9666666667,16.0,0
780.59,23.0,145.0,6513.34,1.0,712208.2166666667,17.0,0
282.65,35.0,161.0,13801.15,1.0,873506.25,17.0,0
305.27,68.0,147.0,12958.65,1.0,581263.8833333333,16.0,0
185.81,32.0,116.0,9588.71,1.0,591340.15,16.0,0
66.00999999999999,49.0,179.0,3475.99,1.0,568167.4333333333,18.0,0
447.95,29.0,75.0,7544.4,1.0,954161.4,17.0,0
279.3,19.0,47.999999999999986,1193.6099999999992,1.0,720879.3,17.0,0
26.75,33.0,27.0,12063.77,1.0,785741.95,16.0,0
611.15,27.0,121.0,892.8299999999999,1.0,648896.8833333333,17.0,0
275.2,54.0,81.0,1230.12,1.0,630176.2,17.0,0
427.79,18.0,189.0,1479.67,1.0,895106.2,17.0,0
469.13,54.0,139.0,1265.2799999999997,1.0,483253.55,17.0,0
102.81,76.0,47.0,3228.87,1.0,483345.11666666664,16.0,0
22.610000000000014,19.0,145.0,1111.67,1.0,458770.7166666667,17.0,0
68.28,56.0,293.0,3213.16,1.0,740954.3333333334,18.0,0
33.64999999999998,63.0,146.0,12719.93,1.0,594169.35,17.0,0
362.68,63.0,137.0,2040.77,1.0,946924.1833333333,18.0,0
73.23000000000002,20.0,172.0,1309.85,1.0,719490.9166666666,16.0,0
654.49,25.0,104.0,164.60999999999967,1.0,503497.05,16.0,0
18.560000000000002,49.0,161.0,4230.37,1.0,805863.3166666667,17.0,0
389.05,27.0,41.0,761.0,1.0,961356.3333333334,17.0,0
7.3799999999999955,67.0,105.0,2923.83,1.0,863482.55,16.0,0
109.48000000000002,61.0,93.0,7372.47,1.0,715109.0666666667,17.0,0
66.91,39.0,85.0,871.1000000000004,1.0,926723.0333333333,18.0,0
335.48,45.0,155.0,3023.16,1.0,882240.45,16.0,0
38.139999999999986,19.0,174.0,1119.21,1.0,448758.65,16.0,0
1076.98,60.0,173.0,11833.73,1.0,460197.13333333336,18.0,0
360.02,68.0,68.0,6400.59,1.0,912459.7833333333,16.0,0
567.71,63.0,80.0,13884.24,1.0,916651.2833333333,18.0,0
218.19,19.0,185.0,620.8299999999999,1.0,764140.9333333333,16.0,0
209.99,19.0,40.000000000000014,1938.0100000000002,1.0,610012.3,17.0,0
11.019999999999982,19.0,280.0,964.79,1.0,513574.05,16.0,0
83.43,56.0,109.0,1870.1599999999999,1.0,754062.8666666667,16.0,0
344.97,34.0,106.0,5577.94,1.0,856238.7833333333,17.0,0
172.29000000000002,36.0,283.0,8700.8,1.0,926806.05,17.0,0
195.54,60.0,255.0,2794.66,1.0,684963.6333333333,16.0,0
101.23000000000005,45.0,87.0,6169.71,1.0,658892.6833333333,18.0,0
180.46,25.0,34.0,831.75,1.0,866384.8833333333,16.0,0
692.55,53.0,109.0,2451.56,1.0,875000.6666666666,16.0,0
147.31,34.0,92.0,13625.52,1.0,735297.5166666667,17.0,0
107.48000000000002,20.0,103.0,1379.3900000000003,1.0,915273.8166666667,17.0,0
1831.02,62.0,83.0,11498.01,1.0,598479.1666666666,17.0,-1
81.50999999999999,25.0,97.0,865.4899999999998,1.0,650396.8833333333,16.0,0
365.48,76.0,216.0,7147.4,1.0,765491.6,17.0,0
491.1,35.0,125.0,7833.85,1.0,745438.9166666666,16.0,0
452.8,80.0,151.0,4840.67,1.0,497722.38333333336,16.0,0
645.04,70.0,78.0,7361.47,1.0,457378.56666666665,17.0,0
169.28,45.0,114.0,5128.44,1.0,846123.8,18.0,0
88.42000000000002,62.0,91.0,12381.45,1.0,551020.9333333333,16.0,0
155.53,29.0,66.0,4008.05,1.0,850504.0666666667,17.0,0
991.8200000000002,43.0,300.0,3493.13,1.0,483353.86666666664,16.0,0
39.24000000000001,77.0,106.0,6462.41,1.0,512017.76666666666,18.0,0
152.01,42.0,111.0,4625.12,3.0,892289.3166666667,16.0,-1
78.76999999999998,48.0,50.0,6470.57,1.0,785609.7,18.0,0
26.5,48.0,179.0,4854.83,1.0,913884.4166666666,16.0,0
83.62,48.0,146.0,12652.22,1.0,720893.95,17.0,0
142.78,68.0,150.0,11705.88,1.0,784291.5,16.0,0
55.99000000000001,35.0,95.0,932.6099999999997,1.0,513590.93333333335,16.0,0
774.48,61.0,31.0,11613.58,1.0,876475.8,16.0,0
105.37,25.0,160.0,1068.5500000000002,1.0,781298.4,18.0,0
118.82999999999998,28.0,295.0,1616.3000000000002,1.0,715198.05,16.0,0
46.22,23.0,217.0,471.27999999999975,1.0,513567.8333333333,16.0,0
659.71,21.0,148.0,106.85999999999967,1.0,790079.1333333333,16.0,0
377.97,72.0,160.0,2457.1,1.0,507800.93333333335,16.0,0
114.1,69.0,148.0,5882.12,1.0,765506.2833333333,17.0,0
11.300000000000011,55.0,41.0,1938.9899999999998,1.0,487655.7,16.0,0
95.50000000000003,57.0,17.0,4079.09,1.0,765584.2833333333,16.0,0
130.93,28.0,149.0,860.1199999999999,1.0,913879.15,16.0,0
272.97,68.0,174.0,7811.31,1.0,815848.9,18.0,0
73.35,24.0,47.0,1181.8400000000006,1.0,866376.1333333333,16.0,0
29.939999999999998,58.0,243.0,10915.54,1.0,558229.8833333333,16.0,0
307.24,19.0,136.0,1670.7200000000003,2.0,529444.0166666667,16.0,0
50.52000000000001,20.0,140.0,1121.1899999999996,1.0,553899.55,16.0,0
820.46,53.0,243.0,5621.86,1.0,836147.5833333334,16.0,0
153.07,56.0,116.0,8873.43,1.0,836014.15,18.0,0
52.94,41.0,146.0,6990.92,1.0,735274.7166666667,17.0,0
384.41,60.0,65.0,7831.56,1.0,815956.7333333333,16.0,0
235.42,51.0,175.0,6173.23,1.0,694896.7333333333,18.0,0
114.23000000000002,56.0,64.0,9523.72,1.0,742470.75,17.0,0
12.620000000000005,33.0,61.0,6420.47,1.0,790053.3166666667,16.0,0
997.3699999999999,23.0,145.0,1146.0900000000001,1.0,457303.36666666664,18.0,0
373.52,35.0,235.0,6430.41,1.0,584147.8833333333,16.0,0
336.05,28.0,164.0,1635.0500000000002,1.0,805853.9166666666,17.0,0
366.93,66.0,33.0,6697.79,1.0,473128.55,18.0,0
112.26999999999998,58.0,102.0,7369.89,1.0,549516.5,17.0,0
494.9599999999999,40.0,132.0,6903.68,1.0,840453.9333333333,16.0,0
561.58,65.0,23.0,11748.86,1.0,719428.1,17.0,0
440.94,42.0,148.0,7303.23,1.0,601292.9166666666,18.0,0
71.9,29.0,51.0,10619.35,1.0,896623.4666666667,16.0,0
256.66,54.0,137.0,1794.5,1.0,684898.8666666667,17.0,0
166.55,59.0,99.0,12970.21,1.0,690617.8666666667,17.0,0
276.26,56.0,143.0,120.89000000000033,1.0,906666.95,17.0,0
35.45999999999998,67.0,164.0,5692.31,1.0,683492.0166666667,16.0,0
38.139999999999986,50.0,165.0,9879.87,1.0,830391.2666666667,16.0,0
506.26,64.0,86.0,6266.65,1.0,463065.76666666666,18.0,0
736.32,31.0,28.0,14268.95,1.0,823144.2833333333,17.0,0
389.43,52.0,151.0,6449.83,1.0,493329.1666666667,18.0,0
25.579999999999984,60.0,166.0,6741.41,1.0,509253.1166666666,16.0,0
446.1,25.0,243.0,1008.4400000000005,1.0,592703.1833333333,17.0,0
147.74,23.0,15.0,1711.7799999999997,1.0,612920.2,16.0,0
1228.81,26.0,254.0,1821.0,1.0,896612.4833333333,16.0,0
46.22999999999999,77.0,282.0,5107.75,1.0,755424.3333333334,17.0,0
265.37,33.0,77.0,5229.95,1.0,759733.05,17.0,0
342.57,20.0,91.0,339.15999999999985,1.0,921059.85,17.0,0
417.26,32.0,45.0,10442.48,1.0,886510.4833333333,17.0,0
33.629999999999995,63.0,76.0,4324.4,1.0,527960.7333333333,16.0,0
64.57999999999998,55.0,173.0,6292.29,1.0,483244.95,18.0,0
23.230000000000018,21.0,122.0,269.0100000000002,1.0,811654.9166666666,16.0,0
160.52,78.0,112.0,5379.25,1.0,654712.9,16.0,0
278.88,64.0,179.0,1334.0900000000001,2.0,578356.5,16.0,0
285.49,53.0,109.0,6366.84,1.0,648810.0666666667,18.0,0
71.87,22.0,258.0,1839.1,1.0,946929.0833333334,18.0,0
308.8,53.0,41.0,3966.54,1.0,451681.13333333336,16.0,0
135.35,33.0,82.0,9983.36,1.0,668964.55,18.0,0
288.43,66.0,72.0,4577.09,1.0,785731.1166666667,16.0,0
147.46000000000004,65.0,205.0,7458.03,1.0,559633.1,16.0,0
214.15,32.0,217.0,6397.29,1.0,533703.0833333334,17.0,0
71.34,49.0,144.0,6345.03,3.0,624489.7166666667,16.0,1
170.36,30.0,118.0,6034.73,1.0,846192.9166666666,16.0,0
965.6599999999999,53.0,32.0,765.8099999999995,1.0,463126.7,17.0,0
736.53,55.0,120.0,9826.26,1.0,782824.5,17.0,0
213.42,45.0,17.0,3736.38,1.0,670481.2,17.0,0
94.09,27.0,203.0,646.8500000000004,1.0,602858.3333333334,16.0,0
91.23000000000002,72.0,86.0,6385.12,1.0,775674.5833333334,16.0,0
263.92,57.0,233.0,4161.71,1.0,671893.8166666667,17.0,0
77.5,51.0,201.0,11079.77,1.0,764123.3333333334,16.0,0
3.6499999999999773,69.0,146.0,10017.11,1.0,906622.4166666666,17.0,0
43.879999999999995,26.0,251.0,1644.0900000000001,1.0,513504.73333333334,17.0,0
591.98,28.0,132.0,387.64999999999964,1.0,800135.5666666667,16.0,0
224.79,18.0,129.0,528.3800000000001,1.0,633095.85,16.0,0
64.30000000000001,55.0,67.0,7530.3,1.0,614315.3,17.0,0
111.79000000000005,62.0,49.0,10887.59,1.0,451591.18333333335,17.0,0
927.1600000000001,59.0,153.0,7104.61,1.0,856282.3333333334,16.0,0
613.7,61.0,37.0,7307.11,1.0,893676.95,17.0,0
26.069999999999993,20.0,19.0,349.97999999999956,3.0,862029.7833333333,17.0,-1
170.45,60.0,199.0,2284.41,1.0,962832.4666666667,16.0,0
344.27,22.0,123.0,1918.3599999999997,1.0,592726.3833333333,17.0,0
872.72,22.0,288.0,503.0100000000002,1.0,805883.5333333333,16.0,0
292.95,37.0,56.0,1216.9099999999999,1.0,902388.0333333333,16.0,0
28.439999999999998,18.0,243.0,1071.04,1.0,620065.4166666666,17.0,0
209.02,21.0,74.0,187.89999999999964,1.0,880742.7166666667,17.0,0
20.05000000000001,72.0,171.0,7145.67,1.0,490464.15,17.0,0
175.02,28.0,71.0,1493.88,1.0,826065.4666666667,16.0,0
89.5,41.0,134.0,8658.95,1.0,634546.9166666666,16.0,0
